Stop_ID,SATURN_Node
700000003995,42759
700000003996,30753
700000003997,41453
700000003998,30359
700000003999,34882
700000004000,35308
700000004001,36928
700000004002,42175
700000004003,34321
700000004004,42456
700000004005,39621
700000004006,37969
700000004007,37963
700000004008,37963
700000004009,37964
700000004010,37964
700000004011,37964
700000004012,38303
700000004014,42456
700000004015,34321
700000004016,42175
700000004017,36928
700000004018,35308
700000004019,34882
700000004020,40873
700000004021,42157
700000004022,35315
700000004023,35315
700000004024,35315
700000004025,35315
700000004027,35315
700000004028,42157
700000004029,40873
700000004030,40873
700000004031,40873
700000004032,37214
700000004033,35026
700000004034,35002
700000004035,38004
700000004036,35736
700000004037,35002
700000004038,35026
700000004039,37214
700000004040,38555
700000004041,35073
700000004042,40146
700000004043,31118
700000004044,31118
700000004045,30977
700000004046,32151
700000004047,32151
700000004048,32147
700000004049,32147
700000004050,31895
700000004051,32147
700000004052,32147
700000004053,32151
700000004054,32151
700000004055,30977
700000004056,30785
700000004057,39882
700000004058,39882
700000004059,39882
700000004060,36776
700000004061,39882
700000004062,31118
700000004063,31118
700000004064,30864
700000004065,30864
700000004066,43120
700000004067,34127
700000004068,33380
700000004069,31341
700000004070,31341
700000004071,31341
700000004072,31341
700000004073,31341
700000004074,34290
700000004075,31341
700000004076,33380
700000004077,32694
700000004078,37519
700000004079,32694
700000004082,31077
700000004083,31115
700000004084,30723
700000004085,31871
700000004086,31850
700000004087,30861
700000004088,31904
700000004089,30550
700000004090,30780
700000004091,30734
700000004092,31825
700000004093,31824
700000004094,31824
700000004095,42983
700000004096,43369
700000004097,32153
700000004098,31824
700000004099,31824
700000004100,31825
700000004101,30734
700000004102,40244
700000004103,40569
700000004104,40609
700000004105,40245
700000004106,30780
700000004107,30550
700000004108,31904
700000004109,30861
700000004110,30861
700000004111,31871
700000004112,35153
700000004113,35874
700000004114,34287
700000004115,34287
700000004116,35554
700000004117,35554
700000004118,35554
700000004119,35511
700000004120,36945
700000004121,43499
700000004122,36672
700000004123,36672
700000004124,36946
700000004125,35154
700000004126,34817
700000004127,34817
700000004128,35154
700000004129,36946
700000004130,36672
700000004131,36672
700000004132,43499
700000004133,36945
700000004134,35511
700000004135,35554
700000004136,35554
700000004137,35554
700000004138,34287
700000004139,35874
700000004140,35153
700000004141,30723
700000004142,31115
700000004143,31077
700000004144,31195
700000004145,39906
700000004146,30285
700000004147,31120
700000004148,31182
700000004149,37855
700000004150,31779
700000004151,32114
700000004152,32114
700000004153,32044
700000004154,30751
700000004155,43358
700000004156,30414
700000004157,30296
700000004158,30325
700000004159,30336
700000004160,30415
700000004161,30415
700000004162,30415
700000004163,30415
700000004164,30323
700000004165,30326
700000004166,43175
700000004167,30436
700000004168,41306
700000004169,41306
700000004170,41306
700000004171,37556
700000004172,41423
700000004173,41423
700000004174,41423
700000004175,39809
700000004176,41398
700000004177,40083
700000004178,40082
700000004179,43358
700000004180,30776
700000004181,32114
700000004182,42743
700000004183,37855
700000004184,31886
700000004185,31182
700000004186,31120
700000004187,41408
700000004188,30507
700000004189,32242
700000004190,32242
700000004191,39953
700000004192,39953
700000004193,39953
700000004194,39953
700000004195,39953
700000004196,39953
700000004197,39953
700000004198,39953
700000004199,32242
700000004200,32242
700000004201,30507
700000004202,42759
700000004203,40458
700000004204,40458
700000004205,40458
700000004206,40457
700000004207,40457
700000004208,40457
700000004209,40457
700000004210,37247
700000004211,35540
700000004212,40458
700000004213,40458
700000004214,40458
700000004215,42759
700000004216,42166
700000004217,35313
700000004218,35553
700000004219,37259
700000004220,34801
700000004221,43494
700000004222,37208
700000004223,34783
700000004224,34783
700000004225,34783
700000004226,37208
700000004227,43494
700000004228,34801
700000004229,37259
700000004231,37259
700000004232,35820
700000004233,35820
700000004234,35820
700000004235,35820
700000004236,34801
700000004237,35218
700000004238,35218
700000004239,34783
700000004240,43438
700000004241,36559
700000004243,36919
700000004244,34770
700000004245,35791
700000004246,35791
700000004247,35202
700000004248,43311
700000004249,36919
700000004250,34736
700000004251,36559
700000004252,43438
700000004253,34783
700000004254,35218
700000004256,34801
700000004257,35218
700000004258,35218
700000004259,37259
700000004260,35553
700000004261,43275
700000004262,42166
700000004263,34127
700000004264,43120
700000004265,33328
700000004266,33554
700000004267,33554
700000004268,33554
700000004269,33554
700000004270,33554
700000004271,33554
700000004272,33328
700000004273,35795
700000004274,34289
700000004275,42933
700000004276,70000
700000004277,70000
700000004278,30894
700000004279,35795
700000004280,33328
700000004281,33554
700000004282,33554
700000004284,33420
700000004285,39618
700000004286,37597
700000004287,38003
700000004288,38821
700000004289,38821
700000004290,39060
700000004291,41723
700000004292,32595
700000004293,41771
700000004294,34134
700000004295,32748
700000004296,43404
700000004297,33293
700000004298,33671
700000004299,33758
700000004300,33758
700000004301,33758
700000004302,33527
700000004303,33527
700000004304,33759
700000004305,33052
700000004306,33510
700000004307,33510
700000004308,33528
700000004309,33042
700000004310,35337
700000004311,41147
700000004312,34252
700000004313,34252
700000004314,41147
700000004315,36675
700000004316,33042
700000004317,33528
700000004318,33510
700000004319,33510
700000004320,33052
700000004321,33759
700000004322,33527
700000004323,33527
700000004324,33527
700000004325,33758
700000004326,33671
700000004327,34132
700000004328,32748
700000004329,34134
700000004330,32602
700000004331,32595
700000004332,41723
700000004333,39060
700000004334,38821
700000004335,38821
700000004336,38003
700000004337,42276
700000004338,39618
700000004339,33420
700000004340,32700
700000004341,33915
700000004342,33677
700000004343,33677
700000004344,33677
700000004345,33290
700000004346,33290
700000004347,33290
700000004348,33290
700000004349,33290
700000004350,33889
700000004351,33889
700000004352,43400
700000004353,33021
700000004354,33880
700000004355,34053
700000004356,32886
700000004357,32886
700000004358,32793
700000004359,32793
700000004360,32793
700000004361,32793
700000004362,32886
700000004363,32886
700000004364,33502
700000004365,33880
700000004366,33021
700000004367,43400
700000004368,33889
700000004369,33889
700000004370,33290
700000004371,33290
700000004372,33290
700000004373,33290
700000004374,33290
700000004375,33677
700000004376,33677
700000004377,33677
700000004378,33915
700000004379,33915
700000004380,32700
700000004381,32807
700000004382,33738
700000004383,32735
700000004384,34120
700000004385,43408
700000004386,33517
700000004387,43152
700000004388,33563
700000004389,33562
700000004390,33562
700000004391,33440
700000004392,33434
700000004393,33557
700000004394,32789
700000004395,32789
700000004396,70004
700000004397,70004
700000004398,70004
700000004399,33558
700000004400,33558
700000004401,32706
700000004402,35212
700000004403,39763
700000004404,43544
700000004405,35212
700000004406,33558
700000004407,33558
700000004408,70004
700000004409,70004
700000004410,70004
700000004411,32789
700000004412,32789
700000004413,33735
700000004414,33735
700000004415,36467
700000004416,36467
700000004417,36803
700000004418,37217
700000004420,35956
700000004421,37192
700000004422,32726
700000004423,32726
700000004424,37192
700000004425,35956
700000004426,37217
700000004427,37217
700000004428,36803
700000004429,36467
700000004430,36467
700000004431,33735
700000004432,33735
700000004433,33735
700000004434,33440
700000004435,33562
700000004436,33562
700000004437,33563
700000004438,43152
700000004439,33517
700000004440,43408
700000004441,34120
700000004442,32738
700000004443,33738
700000004444,32807
700000004445,35036
700000004446,40598
700000004447,40598
700000004448,40598
700000004449,40598
700000004450,40596
700000004451,40596
700000004452,40596
700000004453,39616
700000004454,39616
700000004455,39616
700000004456,39616
700000004457,36715
700000004458,40230
700000004459,42636
700000004460,42636
700000004461,40230
700000004462,36715
700000004463,39616
700000004464,39616
700000004465,39616
700000004466,39616
700000004467,40596
700000004468,40596
700000004469,40596
700000004470,40598
700000004471,40598
700000004472,40598
700000004473,40598
700000004474,35036
700000004475,42152
700000004476,36701
700000004477,36700
700000004478,36562
700000004479,35266
700000004480,34821
700000004481,35037
700000004482,40988
700000004483,35024
700000004484,40988
700000004485,35037
700000004486,36969
700000004487,34790
700000004488,36703
700000004489,32156
700000004490,32156
700000004491,36703
700000004492,34790
700000004493,36969
700000004494,34821
700000004495,35266
700000004496,36562
700000004497,36700
700000004498,36701
700000004499,42152
700000004500,37129
700000004501,37129
700000004502,36728
700000004503,36994
700000004504,36558
700000004505,36558
700000004506,36994
700000004507,36728
700000004508,37129
700000004509,37129
700000004510,32135
700000004511,35835
700000004512,36590
700000004513,36706
700000004514,36707
700000004515,36707
700000004516,35267
700000004517,36977
700000004518,36977
700000004519,36977
700000004520,34082
700000004521,34081
700000004522,34081
700000004523,34081
700000004524,34081
700000004525,34081
700000004526,34082
700000004527,32918
700000004528,33578
700000004529,33085
700000004530,33925
700000004531,33670
700000004532,33862
700000004533,32791
700000004534,33074
700000004535,40231
700000004536,33438
700000004537,33174
700000004538,33174
700000004539,33438
700000004540,40231
700000004541,33074
700000004542,32791
700000004543,33862
700000004544,33862
700000004545,33925
700000004546,33085
700000004547,33578
700000004548,32918
700000004549,32919
700000004550,36707
700000004551,36706
700000004552,36590
700000004553,35835
700000004554,36963
700000004555,42151
700000004556,36693
700000004557,36696
700000004558,36697
700000004559,34787
700000004560,35934
700000004561,36967
700000004562,37253
700000004563,36587
700000004564,36698
700000004565,37248
700000004566,37251
700000004567,37251
700000004568,37248
700000004569,36698
700000004570,36965
700000004571,36588
700000004572,36967
700000004573,35934
700000004574,34787
700000004575,36697
700000004576,36711
700000004577,37448
700000004578,35612
700000004579,35612
700000004580,36711
700000004581,36696
700000004582,36693
700000004583,42151
700000004584,34795
700000004585,34792
700000004586,36430
700000004587,37317
700000004588,37317
700000004589,36430
700000004590,34792
700000004591,34795
700000004592,32032
700000004593,30881
700000004594,32255
700000004595,32242
700000004596,31419
700000004597,31897
700000004598,30895
700000004599,31044
700000004600,30924
700000004601,31125
700000004602,30784
700000004603,32343
700000004604,31140
700000004605,30784
700000004606,31125
700000004607,30924
700000004608,31044
700000004609,30895
700000004610,31897
700000004611,31419
700000004612,32242
700000004613,32255
700000004614,32254
700000004615,32032
700000004616,61701
700000004617,60573
700000004618,60406
700000004619,61501
700000004620,60573
700000004621,60778
700000004622,60766
700000004623,61146
700000004624,61146
700000004625,60246
700000004626,60246
700000004627,61660
700000004628,60240
700000004629,60126
700000004630,60088
700000004631,60088
700000004632,60090
700000004633,60090
700000004634,60090
700000004635,31714
700000004636,31689
700000004637,31689
700000004638,31689
700000004639,31548
700000004640,31548
700000004641,30549
700000004642,30549
700000004643,30549
700000004644,30281
700000004645,30281
700000004646,30295
700000004647,30321
700000004648,36859
700000004649,30419
700000004650,39367
700000004651,38190
700000004652,39608
700000004653,37592
700000004654,38496
700000004655,38835
700000004656,37977
700000004657,38474
700000004658,38832
700000004659,32877
700000004660,32802
700000004661,32884
700000004662,42793
700000004663,42755
700000004664,32884
700000004665,32884
700000004666,32802
700000004667,38832
700000004668,37977
700000004669,38835
700000004670,38496
700000004671,37592
700000004672,39608
700000004673,38190
700000004674,39366
700000004675,39367
700000004676,41406
700000004677,41416
700000004678,31360
700000004679,39673
700000004680,30281
700000004681,30281
700000004682,30549
700000004683,31548
700000004684,31689
700000004685,31689
700000004686,31714
700000004687,60090
700000004688,60088
700000004689,60088
700000004690,60246
700000004691,61146
700000004692,61146
700000004693,60766
700000004694,60403
700000004695,61167
700000004696,61167
700000004697,60767
700000004698,60174
700000004699,60205
700000004700,60518
700000004701,60518
700000004702,60658
700000004703,60698
700000004704,60653
700000004705,61543
700000004706,60654
700000004707,61538
700000004708,61538
700000004709,51908
700000004710,51908
700000004711,51054
700000004712,39295
700000004713,39295
700000004714,51054
700000004715,51908
700000004716,51908
700000004717,61538
700000004718,61538
700000004719,60654
700000004720,61543
700000004721,60522
700000004722,60698
700000004723,60658
700000004724,60518
700000004725,60518
700000004726,60205
700000004727,60174
700000004728,60767
700000004729,61167
700000004730,61701
700000004731,61656
700000004732,61195
700000004733,61195
700000004734,61754
700000004735,61388
700000004736,60168
700000004737,60167
700000004738,60167
700000004739,60085
700000004740,61417
700000004741,61396
700000004742,61457
700000004743,60604
700000004744,60604
700000004745,60402
700000004746,60402
700000004747,60604
700000004748,61457
700000004749,60047
700000004750,60010
700000004751,61665
700000004752,61665
700000004753,60085
700000004754,60167
700000004755,61388
700000004756,61754
700000004757,61195
700000004758,61195
700000004759,61656
700000004760,60264
700000004761,60264
700000004762,60264
700000004763,60697
700000004764,60697
700000004765,60699
700000004766,60541
700000004767,60699
700000004768,60697
700000004769,60697
700000004770,60264
700000004771,60264
700000004772,61549
700000004773,60727
700000004774,61040
700000004775,60796
700000004776,60791
700000004777,60757
700000004778,60757
700000004779,61099
700000004780,60910
700000004781,60861
700000004782,60898
700000004783,61018
700000004784,61018
700000004785,61018
700000004786,60396
700000004787,60396
700000004788,60396
700000004789,60396
700000004790,60396
700000004791,60411
700000004792,60411
700000004793,60597
700000004794,60422
700000004795,60376
700000004796,60376
700000004797,60422
700000004798,60597
700000004799,60411
700000004800,60411
700000004801,60396
700000004802,60396
700000004803,60396
700000004804,60396
700000004805,60396
700000004806,61018
700000004807,61018
700000004808,60898
700000004809,60861
700000004810,60910
700000004811,61099
700000004812,60804
700000004813,60757
700000004814,60791
700000004815,60796
700000004816,61040
700000004817,61654
700000004818,32359
700000004819,31774
700000004820,42964
700000004821,31778
700000004822,31778
700000004823,42964
700000004824,31774
700000004825,32359
700000004826,61654
700000004827,39841
700000004828,39841
700000004829,39841
700000004830,39841
700000004831,31009
700000004832,43006
700000004833,35475
700000004834,35475
700000004835,35475
700000004836,34979
700000004837,34979
700000004838,40441
700000004839,40441
700000004840,40511
700000004841,36466
700000004842,36804
700000004843,60461
700000004844,60461
700000004845,60519
700000004846,60598
700000004847,61545
700000004848,60731
700000004849,60442
700000004850,60868
700000004851,36804
700000004852,42131
700000004853,34731
700000004854,37262
700000004855,34732
700000004856,39921
700000004857,39921
700000004858,39921
700000004859,40407
700000004860,40407
700000004861,41178
700000004862,41178
700000004863,42131
700000004864,30419
700000004865,30327
700000004866,39841
700000004867,39841
700000004868,39841
700000004869,38836
700000004870,39841
700000004871,41650
700000004872,41406
700000004873,41178
700000004874,40407
700000004875,39921
700000004876,39921
700000004877,34732
700000004878,40511
700000004879,40441
700000004880,40441
700000004881,34979
700000004882,34979
700000004883,35475
700000004884,43006
700000004885,31009
700000004886,31780
700000004887,31780
700000004888,31780
700000004889,30990
700000004890,30990
700000004891,30990
700000004892,30990
700000004893,30990
700000004894,30990
700000004895,30741
700000004896,30741
700000004897,30741
700000004898,30741
700000004899,30741
700000004900,30741
700000004901,30741
700000004902,30741
700000004903,43344
700000004904,32050
700000004905,32050
700000004906,31036
700000004907,31038
700000004908,32047
700000004909,32047
700000004910,30932
700000004911,30932
700000004912,30932
700000004913,31117
700000004914,31860
700000004915,31860
700000004916,31859
700000004917,37751
700000004918,37751
700000004919,39433
700000004920,38016
700000004921,38017
700000004922,40143
700000004923,33938
700000004924,33938
700000004925,37261
700000004926,32893
700000004927,41993
700000004928,38017
700000004929,38016
700000004930,39433
700000004931,39433
700000004932,37751
700000004933,41753
700000004934,31859
700000004935,31860
700000004936,31860
700000004937,30932
700000004938,30932
700000004939,30932
700000004940,30932
700000004941,32047
700000004942,31038
700000004943,30991
700000004944,32050
700000004945,32050
700000004946,43344
700000004947,30741
700000004948,30741
700000004949,30741
700000004950,30741
700000004951,30741
700000004952,30741
700000004953,30741
700000004954,30990
700000004955,30990
700000004956,30990
700000004957,30990
700000004958,30990
700000004959,30990
700000004960,30990
700000004961,30990
700000004962,31780
700000004963,31780
700000004964,31780
700000004965,42091
700000004966,42081
700000004967,35833
700000004968,35833
700000004969,39430
700000004970,38011
700000004971,38011
700000004972,38492
700000004973,38840
700000004974,38243
700000004975,38010
700000004976,38841
700000004977,38841
700000004978,38832
700000004979,39428
700000004980,37987
700000004981,38831
700000004982,42340
700000004983,38828
700000004984,37721
700000004985,37721
700000004986,37721
700000004987,37721
700000004988,37721
700000004989,37721
700000004990,42340
700000004991,38831
700000004992,38832
700000004993,32776
700000004994,39608
700000004995,38841
700000004996,38841
700000004997,38243
700000004998,42393
700000004999,38492
700000005000,38011
700000005001,38011
700000005002,39430
700000005003,35833
700000005004,35833
700000005005,39849
700000005006,39849
700000005007,38836
700000005008,43052
700000005009,43052
700000005010,42513
700000005011,32654
700000005012,32654
700000005013,31509
700000005014,60947
700000005015,60947
700000005016,60947
700000005017,60947
700000005018,61051
700000005019,61051
700000005020,61051
700000005021,60598
700000005022,60598
700000005023,61700
700000005024,36804
700000005025,60519
700000005026,60461
700000005027,61769
700000005028,60519
700000005029,61700
700000005030,60598
700000005031,61545
700000005032,60711
700000005033,60868
700000005034,60868
700000005035,61552
700000005036,60376
700000005037,60246
700000005038,60868
700000005039,60868
700000005040,60442
700000005041,61295
700000005042,60598
700000005043,60598
700000005044,61700
700000005045,60461
700000005046,36804
700000005047,60519
700000005048,60461
700000005049,61769
700000005050,61700
700000005051,60598
700000005052,61545
700000005053,60711
700000005054,60868
700000005055,60868
700000005056,61051
700000005057,61051
700000005058,61051
700000005059,61051
700000005060,60947
700000005061,60947
700000005062,60947
700000005063,60167
700000005064,60167
700000005065,60947
700000005066,32802
700000005067,33134
700000005068,33597
700000005069,32811
700000005070,33736
700000005071,33736
700000005072,38859
700000005073,39100
700000005074,39100
700000005075,38023
700000005076,39300
700000005077,39300
700000005078,36910
700000005079,36910
700000005080,36581
700000005081,36581
700000005082,37201
700000005083,37201
700000005084,37201
700000005085,37201
700000005086,37201
700000005087,43415
700000005088,43415
700000005089,37201
700000005090,37201
700000005091,37201
700000005092,37201
700000005093,37201
700000005094,36581
700000005095,36581
700000005096,36581
700000005097,36910
700000005098,39300
700000005099,39300
700000005100,38023
700000005101,39100
700000005102,39100
700000005103,38859
700000005104,38827
700000005105,37721
700000005106,38827
700000005107,33736
700000005108,33736
700000005109,32811
700000005110,32811
700000005111,33597
700000005112,33597
700000005113,33134
700000005114,32024
700000005115,39821
700000005116,42504
700000005117,42513
700000005118,60513
700000005119,35556
700000005120,35209
700000005121,35571
700000005122,43277
700000005123,43277
700000005124,36463
700000005125,36463
700000005126,36463
700000005127,35577
700000005128,35577
700000005129,35577
700000005130,34843
700000005131,34745
700000005132,35577
700000005133,35577
700000005134,35577
700000005135,36463
700000005136,36463
700000005137,36463
700000005138,43277
700000005139,35571
700000005140,35209
700000005141,35556
700000005142,60513
700000005143,32024
700000005144,41387
700000005145,32636
700000005146,32636
700000005147,32636
700000005148,43387
700000005149,33054
700000005150,33054
700000005151,33939
700000005152,33939
700000005153,33940
700000005154,33940
700000005155,33997
700000005156,33997
700000005157,43415
700000005158,33008
700000005159,32634
700000005160,34027
700000005161,32894
700000005162,33486
700000005163,33662
700000005164,33662
700000005165,32878
700000005166,32878
700000005167,33737
700000005168,43414
700000005169,43414
700000005170,43414
700000005171,43414
700000005172,43414
700000005173,33739
700000005174,33739
700000005175,33905
700000005176,32986
700000005177,32882
700000005178,33539
700000005179,34032
700000005180,40566
700000005181,34124
700000005182,43102
700000005183,34125
700000005184,33358
700000005185,34886
700000005186,37102
700000005187,37102
700000005188,32849
700000005189,32849
700000005190,33575
700000005191,35305
700000005192,33575
700000005193,32849
700000005194,32849
700000005195,37102
700000005196,37102
700000005197,34886
700000005198,33358
700000005199,34125
700000005200,43102
700000005201,34124
700000005202,40566
700000005203,34032
700000005204,33539
700000005205,32882
700000005206,32882
700000005207,32627
700000005208,32986
700000005209,33905
700000005210,33739
700000005211,33739
700000005212,33739
700000005213,43414
700000005214,43414
700000005215,43414
700000005216,34251
700000005217,34251
700000005218,34251
700000005219,34251
700000005220,33737
700000005221,33737
700000005222,33737
700000005223,33737
700000005224,34251
700000005225,34251
700000005226,34251
700000005227,34251
700000005228,34251
700000005229,33737
700000005230,32878
700000005231,32878
700000005232,33662
700000005233,33486
700000005234,32894
700000005235,34027
700000005236,32634
700000005237,33008
700000005238,43415
700000005239,33997
700000005240,33997
700000005241,33940
700000005242,33940
700000005243,33939
700000005244,33939
700000005245,33054
700000005246,33054
700000005247,43387
700000005248,32636
700000005249,32636
700000005250,32636
700000005251,32024
700000005252,42994
700000005253,32277
700000005254,32277
700000005255,42994
700000005256,42755
700000005257,31783
700000005258,30715
700000005259,42992
700000005260,31932
700000005261,41180
700000005262,41180
700000005263,40114
700000005264,40114
700000005265,40114
700000005266,40482
700000005267,40482
700000005268,39896
700000005269,39896
700000005270,40193
700000005271,42992
700000005272,30715
700000005273,31783
700000005274,40193
700000005275,40193
700000005276,39896
700000005277,39896
700000005278,40482
700000005279,40482
700000005280,40114
700000005281,40114
700000005282,41180
700000005283,41180
700000005284,31932
700000005285,42992
700000005286,38838
700000005287,35535
700000005288,38838
700000005289,36859
700000005290,36579
700000005291,34820
700000005292,34820
700000005293,31780
700000005294,31780
700000005295,31780
700000005296,31780
700000005297,34820
700000005298,34820
700000005299,36579
700000005300,36579
700000005301,38835
700000005302,38839
700000005303,34802
700000005304,36778
700000005305,36778
700000005306,36778
700000005307,36910
700000005308,39103
700000005309,39103
700000005310,39103
700000005311,39103
700000005312,39103
700000005313,39103
700000005314,39103
700000005315,34928
700000005316,39103
700000005317,39103
700000005318,39103
700000005319,38795
700000005320,38795
700000005321,35600
700000005322,38243
700000005323,34802
700000005324,35600
700000005325,38795
700000005326,38795
700000005327,39103
700000005328,39103
700000005329,39103
700000005330,34928
700000005331,39103
700000005332,39103
700000005333,39103
700000005334,39103
700000005335,39103
700000005336,39103
700000005337,39103
700000005338,36910
700000005339,36778
700000005340,36778
700000005341,36778
700000005342,34878
700000005343,38839
700000005344,42393
700000005345,60858
700000005346,61241
700000005347,40185
700000005348,40185
700000005349,40185
700000005350,40185
700000005351,40185
700000005352,40185
700000005353,61104
700000005354,60593
700000005355,60593
700000005356,60593
700000005357,43729
700000005358,43729
700000005359,43729
700000005360,43729
700000005361,43729
700000005362,43729
700000005363,43729
700000005364,43729
700000005365,31548
700000005366,31548
700000005367,31548
700000005368,31548
700000005369,60090
700000005370,60090
700000005371,60396
700000005372,60396
700000005373,60396
700000005374,60090
700000005375,60090
700000005376,31548
700000005377,31548
700000005378,31548
700000005379,31548
700000005380,43729
700000005381,43729
700000005382,43729
700000005383,43729
700000005384,43729
700000005385,43729
700000005386,43729
700000005387,43729
700000005388,60593
700000005389,60593
700000005390,60593
700000005391,61104
700000005392,61104
700000005393,61753
700000005394,40185
700000005395,40185
700000005396,40185
700000005397,40185
700000005398,40185
700000005399,40185
700000005400,40185
700000005401,61241
700000005402,60858
700000005403,39905
700000005404,40185
700000005405,61241
700000005406,60805
700000005407,60859
700000005408,61104
700000005409,60593
700000005410,31548
700000005411,60090
700000005412,60090
700000005413,60594
700000005414,60396
700000005415,60396
700000005416,60396
700000005417,60090
700000005418,60090
700000005419,60090
700000005420,31548
700000005421,31548
700000005422,31548
700000005423,43729
700000005424,60593
700000005425,60914
700000005426,60805
700000005427,60858
700000005428,61241
700000005429,61241
700000005430,40185
700000005431,39905
700000005432,34843
700000005433,35987
700000005434,60593
700000005435,60593
700000005436,60593
700000005437,60593
700000005438,60593
700000005439,60593
700000005440,60593
700000005441,60593
700000005442,60593
700000005443,60395
700000005444,60395
700000005445,60395
700000005446,60395
700000005447,60395
700000005448,60396
700000005449,60616
700000005450,60411
700000005451,60395
700000005452,60395
700000005453,60395
700000005454,60395
700000005455,60395
700000005456,60593
700000005457,60593
700000005458,60593
700000005459,60593
700000005460,60593
700000005461,60593
700000005462,60593
700000005463,60593
700000005464,60593
700000005465,35987
700000005466,60593
700000005467,43729
700000005468,60593
700000005469,61583
700000005470,32743
700000005471,33565
700000005472,33450
700000005473,33450
700000005474,33439
700000005475,33439
700000005476,33439
700000005477,33439
700000005478,32891
700000005479,32891
700000005480,32891
700000005481,33566
700000005482,32889
700000005483,32993
700000005484,32993
700000005485,32993
700000005486,33916
700000005487,33916
700000005488,33595
700000005489,33595
700000005490,40552
700000005491,33850
700000005492,33764
700000005493,33765
700000005494,33049
700000005495,33663
700000005496,33852
700000005497,33852
700000005498,33995
700000005499,34014
700000005500,32893
700000005501,34014
700000005502,33996
700000005503,33852
700000005504,33852
700000005505,33663
700000005506,33049
700000005507,33765
700000005508,33764
700000005509,33850
700000005510,40552
700000005511,33595
700000005512,33595
700000005513,33916
700000005514,33916
700000005515,32993
700000005516,32993
700000005517,32993
700000005518,32889
700000005519,33566
700000005520,32891
700000005521,32891
700000005522,32891
700000005523,33439
700000005524,33439
700000005525,33439
700000005526,33439
700000005527,33450
700000005528,33450
700000005529,33565
700000005530,32743
700000005531,43441
700000005532,35055
700000005533,35055
700000005534,34928
700000005535,34928
700000005536,34928
700000005537,33439
700000005538,32891
700000005539,32891
700000005540,33439
700000005541,34928
700000005542,34928
700000005543,34928
700000005544,35055
700000005545,35055
700000005546,35055
700000005547,33439
700000005548,33439
700000005549,33439
700000005550,33439
700000005551,33439
700000005552,33439
700000005553,33756
700000005554,33848
700000005555,33757
700000005556,30284
700000005557,30475
700000005558,30283
700000005559,30378
700000005560,30383
700000005561,32152
700000005562,32152
700000005563,31048
700000005565,39604
700000005566,35248
700000005567,35247
700000005568,42150
700000005569,35335
700000005570,35039
700000005571,36949
700000005572,34012
700000005573,33929
700000005574,33931
700000005575,43165
700000005576,33087
700000005577,33766
700000005578,32910
700000005579,38479
700000005580,33766
700000005581,33087
700000005582,34013
700000005583,33931
700000005584,33929
700000005585,33929
700000005586,34083
700000005587,33659
700000005588,33659
700000005589,32902
700000005590,34010
700000005591,32896
700000005592,33660
700000005593,33494
700000005594,33495
700000005595,32820
700000005596,39295
700000005597,50572
700000005598,50572
700000005599,50572
700000005600,50889
700000005601,50889
700000005602,51040
700000005603,51040
700000005604,51040
700000005605,61761
700000005606,61761
700000005607,61761
700000005608,61761
700000005609,33694
700000005610,33694
700000005611,33694
700000005612,32824
700000005613,32824
700000005614,32597
700000005615,31150
700000005616,32039
700000005617,32037
700000005618,32036
700000005619,33695
700000005620,33695
700000005621,32950
700000005622,32950
700000005623,32950
700000005624,32950
700000005625,32950
700000005626,32808
700000005627,32808
700000005628,33888
700000005629,33888
700000005630,32968
700000005631,43041
700000005632,33464
700000005633,33209
700000005634,33208
700000005635,33181
700000005636,38553
700000005637,38504
700000005638,37864
700000005639,38761
700000005640,34749
700000005641,35826
700000005642,38342
700000005643,38217
700000005644,37601
700000005645,37865
700000005646,37601
700000005647,38217
700000005648,35826
700000005649,35056
700000005650,35056
700000005651,38502
700000005652,37910
700000005653,42875
700000005654,33181
700000005655,33208
700000005656,33209
700000005657,33464
700000005658,43041
700000005659,32968
700000005660,33888
700000005661,32808
700000005662,32808
700000005663,32808
700000005664,32950
700000005665,32950
700000005666,32950
700000005667,32950
700000005668,33695
700000005669,33695
700000005670,33695
700000005671,30877
700000005672,32037
700000005673,32039
700000005674,30478
700000005675,32736
700000005676,32824
700000005677,32824
700000005678,33694
700000005679,33694
700000005680,33694
700000005681,61761
700000005682,61761
700000005683,61761
700000005684,61761
700000005685,51040
700000005686,51040
700000005687,51040
700000005688,50889
700000005689,50889
700000005690,50572
700000005691,50572
700000005692,50572
700000005693,50572
700000005694,39048
700000005695,39209
700000005696,30922
700000005697,31095
700000005698,31096
700000005699,32981
700000005700,33896
700000005701,32983
700000005702,33482
700000005703,32967
700000005704,38402
700000005705,38616
700000005706,43370
700000005707,31567
700000005708,30567
700000005709,31361
700000005710,34411
700000005711,34339
700000005712,35393
700000005713,34682
700000005714,39745
700000005715,30599
700000005716,30599
700000005717,31670
700000005718,31670
700000005719,31692
700000005720,31692
700000005721,43373
700000005722,33182
700000005723,33194
700000005724,36512
700000005725,43206
700000005726,34146
700000005727,33190
700000005728,32513
700000005729,33361
700000005730,33361
700000005731,33361
700000005732,33361
700000005733,32644
700000005734,33472
700000005735,43123
700000005736,38284
700000005737,41782
700000005738,41719
700000005739,33422
700000005740,40129
700000005741,42601
700000005742,42601
700000005743,33214
700000005744,39672
700000005745,39675
700000005746,32827
700000005747,34090
700000005748,32856
700000005749,33691
700000005750,33672
700000005751,33472
700000005752,34090
